vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,metadata_,class,object_type
{},403,2025-10-28 19:53:51,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 6.833, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:53:45.035Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:53:45.079Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:53:45.081Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:53:45.088Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:53:45.089Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},404,2025-10-28 19:53:58,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 5.481, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:53:52.744Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:53:52.750Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:53:52.750Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:53:52.756Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:53:52.757Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},405,2025-10-28 19:54:03,False,,,Response,8,game,,ModularPage,True,"{""time_taken"": 11.596, ""platform"": ""Chrome 139.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 0.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:53:51.766Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:53:51.770Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:53:51.771Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:53:51.775Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:53:51.775Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 8</h1>""}, ""control"": {}}",Response,_Response
{},406,2025-10-28 19:54:04,False,,,Response,3,game,,ModularPage,True,"{""time_taken"": 93.021, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:52:30.703Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:52:30.717Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:52:30.717Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:52:30.722Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:52:30.722Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 10</h1>""}, ""control"": {}}",Response,_Response
{},407,2025-10-28 19:54:05,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 6.407, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:53:59.122Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:53:59.132Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:53:59.133Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:53:59.140Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:53:59.140Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},408,2025-10-28 19:54:10,False,,,Response,10,game,,ModularPage,True,"{""time_taken"": 150.512, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 0.6, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:51:38.546Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:51:38.606Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:51:38.606Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:51:38.615Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:51:38.616Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},409,2025-10-28 19:54:11,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 4.798, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:06.395Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:06.399Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:06.399Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:06.405Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:06.405Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},410,2025-10-28 19:54:14,False,,,Response,8,game,,ModularPage,True,"{""time_taken"": 7.645, ""platform"": ""Chrome 139.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 0.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:05.074Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:05.078Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:05.078Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:05.082Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:05.082Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 9</h1>""}, ""control"": {}}",Response,_Response
{},411,2025-10-28 19:54:16,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 4.243, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:12.057Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:12.062Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:12.062Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:12.068Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:12.068Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},412,2025-10-28 19:54:17,False,,,Response,13,practice_game,,ModularPage,True,"{""time_taken"": 96.58, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:52:41.242Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:52:41.246Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:52:41.247Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:52:41.252Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:52:41.252Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},413,2025-10-28 19:54:21,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 3.966, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:17.190Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:17.194Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:17.194Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:17.199Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:17.199Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},414,2025-10-28 19:54:26,False,,,Response,8,game,,ModularPage,True,"{""time_taken"": 10.282, ""platform"": ""Chrome 139.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 0.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:15.540Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:15.544Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:15.544Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:15.549Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:15.549Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 10</h1>""}, ""control"": {}}",Response,_Response
{},415,2025-10-28 19:54:32,False,,,Response,13,practice_game,,ModularPage,True,"{""time_taken"": 14.818, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:18.582Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:18.586Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:18.586Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:18.591Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:18.591Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},416,2025-10-28 19:54:39,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 17.641, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:22.035Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:22.040Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:22.040Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:22.045Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:22.045Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},417,2025-10-28 19:54:45,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 4.731, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:40.554Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:40.559Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:40.559Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:40.564Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:40.564Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},418,2025-10-28 19:54:50,False,,,Response,12,practice_game,,ModularPage,True,"{""time_taken"": 4.527, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:46.165Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:46.170Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:46.170Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:46.175Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:46.175Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},419,2025-10-28 19:54:52,False,,,Response,13,info,,InfoPage,True,"{""time_taken"": 18.787, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:34.051Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:34.057Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:34.057Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:34.063Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:34.063Z"", ""info"": null}], ""prompt"": {""text"": ""<div>\n  <link href=\""/static/text-style.css\"" rel=\""stylesheet\"">\n  <link href=\""/static/big-font.css\"" rel=\""stylesheet\"">\n  <p>\n        Congratulations on completing the practice game!\n        </p>\n  <p>\n        You will now play the main game. You will play in 4 different settings for 10 rounds each. In each setting, you will have the\n        \n    <strong>same tools</strong>,\n        but\n        \n    <strong>different starting ingredients</strong> in each round.\n  </p>\n  <p>\n        Before starting each setting, you will read a message from a previous participant who played in that setting. After playing in that setting, you will be asked to\n        \n    <strong>write a message</strong> to help the next participant do well. The message can contain whatever you want, and it should help the person reading it do well at the game.\n        \n  </p>\n  <p>\n        Your bonus will depend on both your scores and the scores of the person\n        who reads your message.\n        </p>\n  <p>Good luck!</p>\n</div>""}, ""control"": {}}",Response,_Response
{},420,2025-10-28 19:54:55,False,,,Response,13,info,,InfoPage,True,"{""time_taken"": 2.445, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:54:53.507Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:54:53.513Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:54:53.513Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:54:53.518Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:54:53.518Z"", ""info"": null}], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n      <h1 className=\""text-2xl font-bold\"">Decorations</h1>\n      <p className=\""text-lg w-full\"">\n        In this game, you will combine common objects and modify them to make\n        decorations.\n      </p>\n    </div>""}, ""control"": {}}",Response,_Response
